"id","area","date"
"Aurora",20.7583334350586,2023-06-08
"Aurora",77.3983795410156,2023-06-09
"Aurora",26.4450499023438,2023-06-10
"Aurora",20.6596496948242,2023-06-11
"Aurora",28.8644532104492,2023-06-12
"Aurora",30.1050530273438,2023-06-13
"Aurora",28.6384786621094,2023-06-14
"Aurora",31.5839144165039,2023-06-15
"Aurora",39.9701799682617,2023-06-16
"Aurora",33.3147713012695,2023-06-17
"Aurora",36.63514765625,2023-06-18
"Aurora",44.2831243408203,2023-06-19
"Aurora",23.4233697875977,2023-06-20
"Aurora",29.2601307006836,2023-06-21
"Aurora",25.3610745849609,2023-06-22
"Aurora",27.6177891113281,2023-06-23
"Aurora",19.6416603637695,2023-06-24
"Aurora",25.8897374633789,2023-06-25
"Aurora",22.8717390258789,2023-06-26
"Aurora",41.4028600585938,2023-06-27
"Aurora",50.7468368286133,2023-06-28
"Aurora",79.6417736206055,2023-06-29
"Aurora",75.9303461425781,2023-06-30
"Aurora",27.5527418457031,2023-07-01
"Aurora",88.5896176025391,2023-07-02
"Aurora",97.8387525756836,2023-07-03
"Aurora",94.191373046875,2023-07-04
"Aurora",62.1824475708008,2023-07-05
"Aurora",104.559363317871,2023-07-06
"Aurora",76.4718740600586,2023-07-07
"Aurora",107.847112402344,2023-07-08
"Aurora",27.571057421875,2023-07-09
"Aurora",63.4543529663086,2023-07-10
"Aurora",47.8093324829102,2023-07-11
"Aurora",111.698311682129,2023-07-12
"Aurora",85.8915279907227,2023-07-13
"Aurora",18.832767956543,2023-07-14
"Aurora",27.2152271118164,2023-07-15
"Aurora",31.4088120117188,2023-07-16
"Aurora",81.9849466796875,2023-07-17
"Aurora",73.2951926147461,2023-07-18
"Aurora",50.7705382080078,2023-07-19
"Aurora",20.9156672607422,2023-07-20
"Aurora",25.5855588134766,2023-07-21
"Aurora",40.997977722168,2023-07-22
"Aurora",56.0500236450195,2023-07-23
"Aurora",119.257705603027,2023-07-24
"Aurora",74.6443974853516,2023-07-25
"Aurora",51.4871318725586,2023-07-26
"Aurora",44.8704468994141,2023-07-27
"Aurora",17.656805456543,2023-07-28
"Aurora",13.4552838867187,2023-07-29
"Aurora",22.090429284668,2023-07-30
"Aurora",48.9081683349609,2023-07-31
"Aurora",80.4219708251953,2023-08-01
"Aurora",37.3874604858398,2023-08-02
"Aurora",33.1236114379883,2023-08-03
"Aurora",23.0582929321289,2023-08-04
"Aurora",19.0941492553711,2023-08-05
"Aurora",34.1596104614258,2023-08-06
"Aurora",48.4510586181641,2023-08-07
"Aurora",105.632998046875,2023-08-08
"Aurora",49.3556044433594,2023-08-09
"Aurora",20.6817638183594,2023-08-10
